qseqid	sseqid	sstart	send	sstrand	pident	qcovs	source_file	adjusted_start	adjusted_end
NC_001514.1_env_11	gb|CM076299.2|	136883544	136883985	plus	76.749	84	GCA_038363175.3_smrv_env	136883044	136884485
NC_001514.1_env_11	gb|CM076299.2|	137679303	137678864	minus	76.697	84	GCA_038363175.3_smrv_env	137678364	137679803
NC_001514.1_env_11	gb|CM076299.2|	144804363	144804804	plus	77.652	84	GCA_038363175.3_smrv_env	144803863	144805304
NC_001514.1_env_11	gb|CM076299.2|	148229719	148229272	minus	77.506	84	GCA_038363175.3_smrv_env	148228772	148230219
NC_027117.1_env_10	gb|CM076299.2|	156336761	156335771	minus	94.058	100	GCA_038363175.3_derv_env	156335271	156337261
NC_027117.1_complete	gb|CM076299.2|	215854130	215848354	minus	93.092	55	GCA_038363175.3_derv_complete	215847854	215854630
NC_027117.1_env_10	gb|CM076299.2|	215850806	215849037	minus	93.619	100	GCA_038363175.3_derv_env	215848537	215851306
NC_027117.1_pol_8	gb|CM076299.2|	215853231	215850841	minus	92.878	99	GCA_038363175.3_derv_pol	215850341	215853731
NC_027117.1_gag_4	gb|CM076299.2|	215855866	215854392	minus	93.424	67	GCA_038363175.3_derv_gag	215853892	215856366
NC_027117.1_pol_8	gb|CM076300.2|	10703931	10701575	minus	95.121	97	GCA_038363175.3_derv_pol	10701075	10704431
NC_027117.1_complete	gb|CM076300.2|	10707647	10701575	minus	93.535	58	GCA_038363175.3_derv_complete	10701075	10708147
NC_027117.1_gag_4	gb|CM076300.2|	10707106	10704923	minus	92.867	100	GCA_038363175.3_derv_gag	10704423	10707606
NC_027117.1_env_10	gb|CM076300.2|	13309653	13310644	plus	94.965	56	GCA_038363175.3_derv_env	13309153	13311144
NC_027117.1_gag_4	gb|CM076300.2|	19081307	19082973	plus	91.874	100	GCA_038363175.3_derv_gag	19080807	19083473
NC_001514.1_env_11	gb|CM076300.2|	22966506	22966947	plus	77.201	94	GCA_038363175.3_smrv_env	22966006	22967447
NC_001514.1_env_11	gb|CM076300.2|	39522340	39521893	minus	77.506	94	GCA_038363175.3_smrv_env	39521393	39522840
NC_001514.1_env_11	gb|CM076300.2|	43412683	43412351	minus	80.18	94	GCA_038363175.3_smrv_env	43411851	43413183
NC_027117.1_env_10	gb|CM076300.2|	60141274	60142265	plus	94.361	56	GCA_038363175.3_derv_env	60140774	60142765
NC_001514.1_env_11	gb|CM076300.2|	78879066	78878619	minus	77.283	94	GCA_038363175.3_smrv_env	78878119	78879566
NC_001514.1_env_11	gb|CM076300.2|	79179542	79179018	minus	75.33	94	GCA_038363175.3_smrv_env	79178518	79180042
NC_001514.1_env_11	gb|CM076300.2|	81889955	81890403	plus	77.778	94	GCA_038363175.3_smrv_env	81889455	81890903
NC_027117.1_gag_4	gb|CM076300.2|	87052305	87050937	minus	91.8	100	GCA_038363175.3_derv_gag	87050437	87052805
NC_001514.1_env_11	gb|CM076300.2|	90313751	90313312	minus	76.19	94	GCA_038363175.3_smrv_env	90312812	90314251
NC_027117.1_env_10	gb|CM076300.2|	115050793	115051784	plus	94.864	56	GCA_038363175.3_derv_env	115050293	115052284
NC_001514.1_env_11	gb|CM076300.2|	124982528	124982975	plus	76.275	94	GCA_038363175.3_smrv_env	124982028	124983475
NC_027117.1_env_10	gb|CM076300.2|	126751667	126752658	plus	94.864	56	GCA_038363175.3_derv_env	126751167	126753158
NC_001514.1_env_11	gb|CM076300.2|	127747555	127747113	minus	77.027	94	GCA_038363175.3_smrv_env	127746613	127748055
NC_001514.1_env_11	gb|CM076300.2|	132820970	132820525	minus	76.392	94	GCA_038363175.3_smrv_env	132820025	132821470
NC_027117.1_env_10	gb|CM076300.2|	140289602	140290593	plus	94.965	56	GCA_038363175.3_derv_env	140289102	140291093
NC_001514.1_env_11	gb|CM076300.2|	156976113	156976554	plus	77.201	94	GCA_038363175.3_smrv_env	156975613	156977054
NC_001514.1_env_8	gb|CM076300.2|	167031115	167030109	minus	72.861	58	GCA_038363175.3_smrv_env	167029609	167031615
NC_001514.1_env_11	gb|CM076300.2|	167030560	167030109	minus	76.991	94	GCA_038363175.3_smrv_env	167029609	167031060
NC_027117.1_env_10	gb|CM076301.2|	15466122	15467891	plus	96.612	100	GCA_038363175.3_derv_env	15465622	15468391
NC_001514.1_env_11	gb|CM076301.2|	60882383	60881936	minus	76.837	79	GCA_038363175.3_smrv_env	60881436	60882883
NC_027117.1_gag_4	gb|CM076301.2|	61992822	61991139	minus	92.828	100	GCA_038363175.3_derv_gag	61990639	61993322
NC_027117.1_env_10	gb|CM076301.2|	65676534	65677457	plus	94.27	100	GCA_038363175.3_derv_env	65676034	65677957
NC_027117.1_gag_4	gb|CM076301.2|	88821709	88820334	minus	92.38	100	GCA_038363175.3_derv_gag	88819834	88822209
NC_027117.1_gag_4	gb|CM076301.2|	94231272	94229590	minus	92.467	100	GCA_038363175.3_derv_gag	94229090	94231772
NC_027117.1_env_10	gb|CM076301.2|	95895715	95896702	plus	94.26	100	GCA_038363175.3_derv_env	95895215	95897202
NC_027117.1_env_10	gb|CM076301.2|	96126310	96125321	minus	93.668	100	GCA_038363175.3_derv_env	96124821	96126810
NC_001514.1_env_11	gb|CM076301.2|	102676560	102676113	minus	77.06	79	GCA_038363175.3_smrv_env	102675613	102677060
NC_027117.1_gag_4	gb|CM076301.2|	107728429	107729799	plus	91.983	100	GCA_038363175.3_derv_gag	107727929	107730299
NC_001514.1_env_11	gb|CM076301.2|	113058935	113059375	plus	75.621	79	GCA_038363175.3_smrv_env	113058435	113059875
NC_027117.1_gag_4	gb|CM076301.2|	114084991	114086868	plus	92.926	100	GCA_038363175.3_derv_gag	114084491	114087368
NC_027117.1_complete	gb|CM076301.2|	114084991	114092764	plus	93.871	74	GCA_038363175.3_derv_complete	114084491	114093264
NC_027117.1_pol_8	gb|CM076301.2|	114087860	114090274	plus	94.948	99	GCA_038363175.3_derv_pol	114087360	114090774
NC_027117.1_env_10	gb|CM076301.2|	114090309	114092083	plus	94.032	100	GCA_038363175.3_derv_env	114089809	114092583
NC_001514.1_env_11	gb|CM076301.2|	116748705	116748265	minus	77.376	79	GCA_038363175.3_smrv_env	116747765	116749205
NC_027117.1_env_10	gb|CM076301.2|	142447002	142446012	minus	94.965	100	GCA_038363175.3_derv_env	142445512	142447502
NC_027117.1_gag_4	gb|CM076301.2|	152600411	152602097	plus	92.768	100	GCA_038363175.3_derv_gag	152599911	152602597
NC_027117.1_complete	gb|CM076301.2|	181827927	181822172	minus	92.73	74	GCA_038363175.3_derv_complete	181821672	181828427
NC_027117.1_env_10	gb|CM076301.2|	181824624	181822855	minus	93.45	100	GCA_038363175.3_derv_env	181822355	181825124
NC_027117.1_pol_8	gb|CM076301.2|	181827028	181824659	minus	92.381	99	GCA_038363175.3_derv_pol	181824159	181827528
NC_027117.1_gag_4	gb|CM076301.2|	181829664	181828189	minus	92.959	100	GCA_038363175.3_derv_gag	181827689	181830164
NC_027117.1_gag_4	gb|CM076302.2|	865138	866612	plus	93.559	100	GCA_038363175.3_derv_gag	864638	867112
NC_027117.1_complete	gb|CM076302.2|	866874	872645	plus	93.123	82	GCA_038363175.3_derv_complete	866374	873145
NC_027117.1_pol_8	gb|CM076302.2|	867772	870162	plus	93.126	99	GCA_038363175.3_derv_pol	867272	870662
NC_027117.1_env_10	gb|CM076302.2|	870197	871962	plus	93.382	100	GCA_038363175.3_derv_env	869697	872462
NC_027117.1_env_10	gb|CM076302.2|	9428991	9429975	plus	94.058	100	GCA_038363175.3_derv_env	9428491	9430475
NC_001514.1_env_11	gb|CM076302.2|	25323979	25324419	plus	76.749	79	GCA_038363175.3_smrv_env	25323479	25324919
NC_001514.1_env_11	gb|CM076302.2|	53549693	53549245	minus	77.333	79	GCA_038363175.3_smrv_env	53548745	53550193
NC_027117.1_env_10	gb|CM076302.2|	85318196	85317205	minus	94.663	100	GCA_038363175.3_derv_env	85316705	85318696
NC_001514.1_env_11	gb|CM076302.2|	103642261	103641814	minus	77.506	79	GCA_038363175.3_smrv_env	103641314	103642761
NC_027117.1_complete	gb|CM076302.2|	105789748	105781963	minus	93.622	82	GCA_038363175.3_derv_complete	105781463	105790248
NC_027117.1_env_10	gb|CM076302.2|	105784420	105782647	minus	94.31	100	GCA_038363175.3_derv_env	105782147	105784920
NC_027117.1_pol_8	gb|CM076302.2|	105786869	105784455	minus	95.114	99	GCA_038363175.3_derv_pol	105783955	105787369
NC_027117.1_gag_4	gb|CM076302.2|	105789748	105787861	minus	91.424	100	GCA_038363175.3_derv_gag	105787361	105790248
NC_027117.1_gag_4	gb|CM076302.2|	121976490	121978196	plus	92.033	100	GCA_038363175.3_derv_gag	121975990	121978696
NC_027117.1_gag_4	gb|CM076302.2|	122417287	122415581	minus	92.443	100	GCA_038363175.3_derv_gag	122415081	122417787
NC_027117.1_gag_4	gb|CM076302.2|	122581447	122579741	minus	92.209	100	GCA_038363175.3_derv_gag	122579241	122581947
NC_027117.1_gag_4	gb|CM076302.2|	123666766	123668472	plus	92.267	100	GCA_038363175.3_derv_gag	123666266	123668972
NC_027117.1_gag_4	gb|CM076302.2|	124189698	124188603	minus	91.629	100	GCA_038363175.3_derv_gag	124188103	124190198
NC_027117.1_gag_4	gb|CM076302.2|	126566917	126565235	minus	93.06	100	GCA_038363175.3_derv_gag	126564735	126567417
NC_027117.1_env_10	gb|CM076302.2|	126758536	126757549	minus	94.26	100	GCA_038363175.3_derv_env	126757049	126759036
NC_027117.1_gag_4	gb|CM076302.2|	127010860	127009695	minus	91.866	100	GCA_038363175.3_derv_gag	127009195	127011360
NC_027117.1_env_10	gb|CM076302.2|	131102799	131103841	plus	94.828	100	GCA_038363175.3_derv_env	131102299	131104341
NC_027117.1_complete	gb|CM076302.2|	140158390	140164457	plus	93.652	82	GCA_038363175.3_derv_complete	140157890	140164957
NC_027117.1_gag_4	gb|CM076302.2|	140158928	140161109	plus	93.154	100	GCA_038363175.3_derv_gag	140158428	140161609
NC_001514.1_complete	gb|CM076302.2|	140160033	140164455	plus	74.413	50	GCA_038363175.3_smrv_complete	140159533	140164955
NC_027117.1_pol_8	gb|CM076302.2|	140162101	140164457	plus	95.078	99	GCA_038363175.3_derv_pol	140161601	140164957
NC_001514.1_pol_6	gb|CM076302.2|	140162128	140164455	plus	75.234	97	GCA_038363175.3_smrv_pol	140161628	140164955
NC_027117.1_env_10	gb|CM076302.2|	144497758	144496765	minus	94.769	100	GCA_038363175.3_derv_env	144496265	144498258
NC_027117.1_env_10	gb|CM076302.2|	146520386	146519395	minus	94.663	100	GCA_038363175.3_derv_env	146518895	146520886
NC_001514.1_env_11	gb|CM076302.2|	159147277	159147724	plus	76.837	79	GCA_038363175.3_smrv_env	159146777	159148224
NC_001514.1_env_11	gb|CM076302.2|	171676077	171675630	minus	76.169	79	GCA_038363175.3_smrv_env	171675130	171676577
NC_027117.1_gag_4	gb|CM076303.2|	30798724	30797347	minus	92.671	100	GCA_038363175.3_derv_gag	30796847	30799224
NC_001514.1_env_11	gb|CM076303.2|	31254712	31254265	minus	76.392	84	GCA_038363175.3_smrv_env	31253765	31255212
NC_027117.1_pol_8	gb|CM076303.2|	65855544	65857900	plus	80.61	99	GCA_038363175.3_derv_pol	65855044	65858400
NC_027117.1_pol_8	gb|CM076303.2|	65955418	65957774	plus	80.694	99	GCA_038363175.3_derv_pol	65954918	65958274
NC_001514.1_env_11	gb|CM076303.2|	76992713	76993154	plus	77.878	84	GCA_038363175.3_smrv_env	76992213	76993654
NC_001514.1_env_11	gb|CM076303.2|	82259498	82259027	minus	76.371	84	GCA_038363175.3_smrv_env	82258527	82259998
NC_027117.1_env_10	gb|CM076303.2|	87946954	87947945	plus	94.874	100	GCA_038363175.3_derv_env	87946454	87948445
NC_001514.1_env_11	gb|CM076303.2|	93898068	93897620	minus	77.111	84	GCA_038363175.3_smrv_env	93897120	93898568
NC_001514.1_env_11	gb|CM076303.2|	94044951	94044504	minus	76.837	84	GCA_038363175.3_smrv_env	94044004	94045451
NC_001514.1_env_11	gb|CM076303.2|	97696870	97696423	minus	77.06	84	GCA_038363175.3_smrv_env	97695923	97697370
NC_001514.1_env_11	gb|CM076303.2|	100742820	100742366	minus	77.363	84	GCA_038363175.3_smrv_env	100741866	100743320
NC_001514.1_env_11	gb|CM076303.2|	106656223	106655783	minus	76.471	84	GCA_038363175.3_smrv_env	106655283	106656723
NC_027117.1_pol_8	gb|CM076303.2|	118285071	118283454	minus	95.303	99	GCA_038363175.3_derv_pol	118282954	118285571
NC_027117.1_complete	gb|CM076303.2|	118288785	118283454	minus	93.538	82	GCA_038363175.3_derv_complete	118282954	118289285
NC_027117.1_gag_4	gb|CM076303.2|	118288246	118286063	minus	93.324	100	GCA_038363175.3_derv_gag	118285563	118288746
NC_027117.1_env_10	gb|CM076303.2|	130882344	130883332	plus	93.756	100	GCA_038363175.3_derv_env	130881844	130883832
NC_027117.1_env_10	gb|CM076303.2|	143003763	143002772	minus	95.166	100	GCA_038363175.3_derv_env	143002272	143004263
NC_001514.1_env_11	gb|CM076303.2|	148103731	148103288	minus	75.947	84	GCA_038363175.3_smrv_env	148102788	148104231
NC_027117.1_gag_4	gb|CM076303.2|	151549655	151551129	plus	93.22	100	GCA_038363175.3_derv_gag	151549155	151551629
NC_027117.1_complete	gb|CM076303.2|	151551391	151557192	plus	93.906	82	GCA_038363175.3_derv_complete	151550891	151557692
NC_027117.1_pol_8	gb|CM076303.2|	151552287	151554701	plus	94.203	99	GCA_038363175.3_derv_pol	151551787	151555201
NC_027117.1_env_10	gb|CM076303.2|	151554736	151556505	plus	94.579	100	GCA_038363175.3_derv_env	151554236	151557005
NC_001514.1_env_11	gb|CM076303.2|	151845951	151845497	minus	77.193	84	GCA_038363175.3_smrv_env	151844997	151846451
NC_027117.1_complete	gb|CM076303.2|	151994320	151988548	minus	93.02	82	GCA_038363175.3_derv_complete	151988048	151994820
NC_027117.1_env_10	gb|CM076303.2|	151990996	151989231	minus	93.156	100	GCA_038363175.3_derv_env	151988731	151991496
NC_027117.1_pol_8	gb|CM076303.2|	151993421	151991031	minus	93.126	99	GCA_038363175.3_derv_pol	151990531	151993921
NC_027117.1_gag_4	gb|CM076303.2|	151996741	151994582	minus	92.593	100	GCA_038363175.3_derv_gag	151994082	151997241
NC_027117.1_gag_4	gb|CM076303.2|	153267635	153265953	minus	93.179	100	GCA_038363175.3_derv_gag	153265453	153268135
NC_027117.1_gag_4	gb|CM076304.2|	2779750	2781120	plus	91.509	100	GCA_038363175.3_derv_gag	2779250	2781620
NC_027117.1_env_10	gb|CM076304.2|	11588587	11589578	plus	94.864	100	GCA_038363175.3_derv_env	11588087	11590078
NC_027117.1_env_10	gb|CM076304.2|	28326678	28325687	minus	95.065	100	GCA_038363175.3_derv_env	28325187	28327178
NC_001514.1_env_11	gb|CM076304.2|	63920554	63921001	plus	76.615	79	GCA_038363175.3_smrv_env	63920054	63921501
NC_027117.1_env_10	gb|CM076304.2|	72348489	72349480	plus	94.26	100	GCA_038363175.3_derv_env	72347989	72349980
NC_027117.1_gag_4	gb|CM076304.2|	80441834	80443501	plus	92.408	100	GCA_038363175.3_derv_gag	80441334	80444001
NC_027117.1_env_10	gb|CM076304.2|	87586836	87587827	plus	94.763	100	GCA_038363175.3_derv_env	87586336	87588327
NC_027117.1_gag_4	gb|CM076304.2|	90163390	90161708	minus	92.289	100	GCA_038363175.3_derv_gag	90161208	90163890
NC_027117.1_complete	gb|CM076304.2|	91107455	91099704	minus	93.482	82	GCA_038363175.3_derv_complete	91099204	91107955
NC_027117.1_env_10	gb|CM076304.2|	91102157	91100388	minus	94.466	100	GCA_038363175.3_derv_env	91099888	91102657
NC_027117.1_pol_8	gb|CM076304.2|	91104606	91102192	minus	94.907	99	GCA_038363175.3_derv_pol	91101692	91105106
NC_001514.1_pol_6	gb|CM076304.2|	91104579	91102248	minus	75.373	97	GCA_038363175.3_smrv_pol	91101748	91105079
NC_001514.1_complete	gb|CM076304.2|	91106679	91102248	minus	74.559	50	GCA_038363175.3_smrv_complete	91101748	91107179
NC_027117.1_gag_4	gb|CM076304.2|	91107455	91105598	minus	91.064	100	GCA_038363175.3_derv_gag	91105098	91107955
NC_027117.1_pol_8	gb|CM076304.2|	91456095	91453739	minus	95.078	99	GCA_038363175.3_derv_pol	91453239	91456595
NC_027117.1_complete	gb|CM076304.2|	91459812	91453739	minus	93.731	82	GCA_038363175.3_derv_complete	91453239	91460312
NC_027117.1_gag_4	gb|CM076304.2|	91459273	91457087	minus	93.51	100	GCA_038363175.3_derv_gag	91456587	91459773
NC_027117.1_env_10	gb|CM076304.2|	132289856	132290865	plus	93.076	100	GCA_038363175.3_derv_env	132289356	132291365
NC_027117.1_pol_8	gb|CM076305.2|	59953	57597	minus	80.89	99	GCA_038363175.3_derv_pol	57097	60453
NC_027117.1_env_10	gb|CM076305.2|	3428025	3429016	plus	94.965	100	GCA_038363175.3_derv_env	3427525	3429516
NC_027117.1_env_10	gb|CM076305.2|	35712904	35711913	minus	95.065	100	GCA_038363175.3_derv_env	35711413	35713404
NC_001514.1_env_11	gb|CM076305.2|	48795311	48794864	minus	78.396	82	GCA_038363175.3_smrv_env	48794364	48795811
NC_001514.1_env_11	gb|CM076305.2|	48809591	48809144	minus	77.283	82	GCA_038363175.3_smrv_env	48808644	48810091
NC_001514.1_env_11	gb|CM076305.2|	48915318	48915781	plus	77.468	82	GCA_038363175.3_smrv_env	48914818	48916281
NC_027117.1_gag_4	gb|CM076305.2|	50549332	50550709	plus	91.872	100	GCA_038363175.3_derv_gag	50548832	50551209
NC_027117.1_gag_4	gb|CM076305.2|	64257309	64259193	plus	91.622	100	GCA_038363175.3_derv_gag	64256809	64259693
NC_027117.1_complete	gb|CM076305.2|	64257309	64265087	plus	93.757	74	GCA_038363175.3_derv_complete	64256809	64265587
NC_001514.1_complete	gb|CM076305.2|	64258112	64262543	plus	74.559	50	GCA_038363175.3_smrv_complete	64257612	64263043
NC_027117.1_pol_8	gb|CM076305.2|	64260185	64262599	plus	94.99	99	GCA_038363175.3_derv_pol	64259685	64263099
NC_001514.1_pol_6	gb|CM076305.2|	64260212	64262543	plus	75.542	97	GCA_038363175.3_smrv_pol	64259712	64263043
NC_027117.1_env_10	gb|CM076305.2|	64262634	64264403	plus	94.805	100	GCA_038363175.3_derv_env	64262134	64264903
NC_001514.1_env_11	gb|CM076305.2|	65896677	65897124	plus	78.174	82	GCA_038363175.3_smrv_env	65896177	65897624
NC_027117.1_env_10	gb|CM076305.2|	68030577	68029586	minus	94.864	100	GCA_038363175.3_derv_env	68029086	68031077
NC_027117.1_env_10	gb|CM076305.2|	70920966	70921948	plus	93.656	100	GCA_038363175.3_derv_env	70920466	70922448
NC_001514.1_env_11	gb|CM076305.2|	78668115	78668556	plus	77.652	82	GCA_038363175.3_smrv_env	78667615	78669056
NC_027117.1_gag_4	gb|CM076305.2|	82577204	82575848	minus	91.001	100	GCA_038363175.3_derv_gag	82575348	82577704
NC_027117.1_gag_4	gb|CM076305.2|	102360865	102359183	minus	92.883	100	GCA_038363175.3_derv_gag	102358683	102361365
NC_027117.1_gag_4	gb|CM076305.2|	115342731	115344405	plus	92.294	100	GCA_038363175.3_derv_gag	115342231	115344905
NC_001514.1_env_11	gb|CM076305.2|	127340625	127341065	plus	77.201	82	GCA_038363175.3_smrv_env	127340125	127341565
NC_027117.1_gag_4	gb|CM076306.2|	12490298	12488617	minus	92.166	100	GCA_038363175.3_derv_gag	12488117	12490798
NC_027117.1_env_10	gb|CM076306.2|	30206373	30205382	minus	94.663	56	GCA_038363175.3_derv_env	30204882	30206873
NC_001514.1_env_11	gb|CM076306.2|	34237170	34237481	plus	80.128	78	GCA_038363175.3_smrv_env	34236670	34237981
NC_027117.1_gag_4	gb|CM076306.2|	63022739	63024112	plus	91.727	100	GCA_038363175.3_derv_gag	63022239	63024612
NC_027117.1_env_10	gb|CM076306.2|	68749882	68748891	minus	94.864	56	GCA_038363175.3_derv_env	68748391	68750382
NC_001514.1_env_11	gb|CM076306.2|	77338943	77338501	minus	77.703	78	GCA_038363175.3_smrv_env	77338001	77339443
NC_027117.1_env_10	gb|CM076306.2|	77402416	77403407	plus	94.562	56	GCA_038363175.3_derv_env	77401916	77403907
NC_027117.1_env_10	gb|CM076306.2|	77614222	77613231	minus	94.965	56	GCA_038363175.3_derv_env	77612731	77614722
NC_027117.1_gag_4	gb|CM076306.2|	78772568	78771154	minus	92.877	100	GCA_038363175.3_derv_gag	78770654	78773068
NC_027117.1_complete	gb|CM076306.2|	83438752	83444823	plus	93.534	58	GCA_038363175.3_derv_complete	83438252	83445323
NC_027117.1_gag_4	gb|CM076306.2|	83439292	83441475	plus	92.913	100	GCA_038363175.3_derv_gag	83438792	83441975
NC_027117.1_pol_8	gb|CM076306.2|	83442467	83444823	plus	95.121	97	GCA_038363175.3_derv_pol	83441967	83445323
NC_001514.1_env_11	gb|CM076306.2|	85209881	85210324	plus	75.785	78	GCA_038363175.3_smrv_env	85209381	85210824
NC_001514.1_env_11	gb|CM076306.2|	85993774	85994215	plus	77.201	78	GCA_038363175.3_smrv_env	85993274	85994715
NC_027117.1_env_10	gb|CM076306.2|	92539216	92540207	plus	94.058	56	GCA_038363175.3_derv_env	92538716	92540707
NC_027117.1_env_10	gb|CM076306.2|	94265115	94266106	plus	95.065	56	GCA_038363175.3_derv_env	94264615	94266606
NC_027117.1_pol_8	gb|CM076306.2|	95439123	95436767	minus	95.206	97	GCA_038363175.3_derv_pol	95436267	95439623
NC_027117.1_complete	gb|CM076306.2|	95442838	95436767	minus	93.632	58	GCA_038363175.3_derv_complete	95436267	95443338
NC_027117.1_gag_4	gb|CM076306.2|	95442298	95440115	minus	93.004	100	GCA_038363175.3_derv_gag	95439615	95442798
NC_027117.1_gag_4	gb|CM076307.2|	522144	523618	plus	93.288	100	GCA_038363175.3_derv_gag	521644	524118
NC_027117.1_complete	gb|CM076307.2|	523880	529641	plus	93.02	82	GCA_038363175.3_derv_complete	523380	530141
NC_027117.1_pol_8	gb|CM076307.2|	524779	527169	plus	93.085	99	GCA_038363175.3_derv_pol	524279	527669
NC_027117.1_env_10	gb|CM076307.2|	527204	528969	plus	93.495	100	GCA_038363175.3_derv_env	526704	529469
NC_001514.1_env_11	gb|CM076307.2|	31135988	31136427	plus	77.551	79	GCA_038363175.3_smrv_env	31135488	31136927
NC_027117.1_complete	gb|CM076307.2|	56899386	56905457	plus	93.55	82	GCA_038363175.3_derv_complete	56898886	56905957
NC_027117.1_gag_4	gb|CM076307.2|	56899926	56902109	plus	92.913	100	GCA_038363175.3_derv_gag	56899426	56902609
NC_027117.1_pol_8	gb|CM076307.2|	56903101	56905457	plus	95.163	99	GCA_038363175.3_derv_pol	56902601	56905957
NC_027117.1_gag_4	gb|CM076307.2|	60417574	60419243	plus	92.289	100	GCA_038363175.3_derv_gag	60417074	60419743
NC_001514.1_env_11	gb|CM076307.2|	61899427	61899874	plus	77.283	79	GCA_038363175.3_smrv_env	61898927	61900374
NC_001514.1_env_11	gb|CM076307.2|	90695325	90694879	minus	76.837	79	GCA_038363175.3_smrv_env	90694379	90695825
NC_027117.1_env_10	gb|CM076307.2|	93794460	93795435	plus	93.756	100	GCA_038363175.3_derv_env	93793960	93795935
NC_027117.1_gag_4	gb|CM076308.2|	22381969	22380592	minus	92.743	77	GCA_038363175.3_derv_gag	22380092	22382469
NC_027117.1_env_10	gb|CM076308.2|	24159132	24158141	minus	94.663	56	GCA_038363175.3_derv_env	24157641	24159632
